L2,Jaccard,Hausdorff,Elements,Vertices,SizeMin,SizeMax,MeshTime,SolveTime
0.04031472516014835,0.6962122070447316,0.2061895614306347,188,113,0.3894558789948679,0.6431404325802621,0.11534679599571973,0.13701403199956985
0.008149938469095543,0.8097262603085724,0.19122750206062042,350,194,0.17299109456532324,0.641880043562157,0.043283351995341945,0.8520349970058305
0.004063734891878664,0.9317618389983909,0.1154723621245738,834,436,0.0693932445967114,0.6408600196650356,0.06030258099781349,0.18028121200040914
0.00398193099510859,0.9577857130517233,0.07533614932382261,1646,842,0.030952058897955572,0.6408589144373764,0.09380623399920296,0.23063595699932193
0.004111347447300375,0.981186158966026,0.036882471077765544,3250,1644,0.012397016468990846,0.6408588192203606,0.18550497500109486,0.37543509299575817
0.004156372134077154,0.9908168050975273,0.01508567230324884,6394,3216,0.008773638611637711,0.6408588192445555,0.28909220300556626,0.6100144529991667
0.004169398613411563,0.994901535920981,0.007754908972508669,12566,6302,0.004610950685111277,0.6408588192469379,0.6989972209994448,1.1772625390003668
