L2,H1,Jaccard,Hausdorff,Elements,Vertices,SizeMin,SizeMax,PreMeshCompTime,RefineTime,SolveTime
0.1920380450820946,0.6233749147171892,0.3315359754643119,0.42576487928404066,80,53,0.6277904724389106,0.9632341922267929,0.03706728399993153,0.0028048540007148404,0.09480097399864462
0.03972312878028376,0.30167234343753063,0.83739607007476,0.181832260725881,320,185,0.29679268935251596,0.4991210075368948,0.016690590000507655,0.0160982259985758,0.22995294199790806
0.01315072198965829,0.15578622429591132,0.8643490359643362,0.09506256358517266,1115,589,0.13264955060310793,0.4895614844352596,0.018883973996707937,0.04453151100096875,0.17174846299894853
0.0041726412769500865,0.0925620302299948,0.9456940493481176,0.05491990751082184,2519,1291,0.06304186383441919,0.4895592459713913,0.025137177002761746,0.10988445100156241,0.24031814099726034
0.0028094791075290977,0.07322309799670422,0.9733094302909329,0.029988111832927575,5321,2692,0.032213571628245785,0.4895592530843977,0.09853496600044309,0.2793530409981031,0.4098479360000056
0.002589544752213432,0.06925949186453219,0.9856165856126765,0.01629167306940382,10815,5439,0.01652638461916653,0.48955925310484943,0.05289087200071663,0.60967435099883,0.9119157820023247
0.002534068684251758,0.0686343327805019,0.9935604403252458,0.007610814520618437,21529,10796,0.00830950852083718,0.4895592530926628,0.0908225120001589,1.5131844739989901,1.9091731009975774
