L2,H1,Jaccard,Hausdorff,Elements,Vertices,SizeMin,SizeMax,PreMeshCompTime,RefineTime,SolveTime
0.3337689741525657,0.8375449499357638,0.24260009117925152,0.5977922870905586,116,76,0.747448240575959,1.220127740877689,0.6239734259997931,0.014933888998712064,0.2532233210004051
0.03775311350165081,0.29305557788702136,0.7604191887777003,0.23411756392992764,483,267,0.22072923285238688,1.4556652208819914,0.2600985299995955,0.024772418999418733,0.34958354599984887
0.020075205403395083,0.2068647049850114,0.9418716685564222,0.07126961856356888,1049,549,0.07940317249769349,1.3298199510048807,0.2582052220004698,0.043114710999361705,0.2084476390009513
0.017703019992361194,0.18517937530326337,0.9712799728217569,0.038814216233945174,2137,1093,0.034264978240490226,1.3684911859978972,0.40758672100128024,0.10689347800143878,0.26528307999979006
0.017700038105677152,0.1852104020999087,0.986023754540718,0.01759144702767112,4225,2137,0.016732823450050494,1.4777093627712832,0.720011882000108,0.20805766400007997,0.5028915769999003
0.017220652127679877,0.18380054002446183,0.9909525792148227,0.010972544122477234,8385,4217,0.007681272079944702,1.491785405877043,1.0586715199988248,0.4157290390012349,0.976202760999513
0.017537586082864064,0.1808443641666295,0.9930939092891653,0.0074562813630918105,16593,8321,0.0037466343144847425,1.499514187489361,1.554775991000497,0.1691887710003357,1.8167175090002274
