L2,H1,Jaccard,Hausdorff,Elements,Vertices,SizeMin,SizeMax,PreMeshCompTime,RefineTime,SolveTime
0.3337690248829058,0.8375463102692631,0.2426012628571024,0.5977925326450937,116,76,0.7474482405759595,1.2201277408776894,0.11398885699964012,0.010056413999336655,0.07860102399990865
0.04042692861036172,0.315122717203535,0.8210751169765396,0.20287997506343788,393,220,0.24332499206590022,1.3717539355372375,0.030478525999569683,0.01534938599979796,0.24444001200026833
0.02213631684847691,0.21964601972744258,0.8939386285188957,0.0975543063861476,818,432,0.11260917267874303,1.366031640901185,0.034723652999673504,0.030058190999625367,0.16237511500003166
0.01671582211339745,0.18919988963723244,0.9677955191421481,0.034543077808208346,1618,832,0.047100095571817845,1.3930360224651197,0.03487745199981873,0.05707091800013586,0.2156288369997128
0.017519684556637567,0.18511379159862246,0.9857698650995329,0.015199889540724836,3229,1638,0.020367286032415284,1.3709989503808033,0.03519342399977177,0.10756457699972088,0.28396145700025954
0.018184545778863553,0.18970467818994746,0.9890883175101992,0.011127564725049251,6445,3246,0.010911433382425718,1.3849197674459381,0.043528834000426286,0.20091115000013815,0.48604877700017823
0.016072331282046916,0.17913358436150392,0.9926234504456546,0.00835941388370009,12520,6284,0.004431560154667344,1.5687456010033625,0.05864390199985792,0.09061055300026055,0.9680683769993266
